weight,party_rand_cat,democrat_therm_1,republican_therm_1,general_trust,institutional_corruption,institutional_response,vote_importance,pride,fair_treatment,maga,norm_judges,norm_judges_perception,norm_polling,norm_polling_perception,norm_executive,norm_executive_perception,norm_censorship,norm_censorship_perception,norm_loyalty,norm_loyalty_perception,violence1,violence2,violence3,violence4,violence5,violence6,violence3_perception,violence6_perception,policy_graduated_taxes,policy_energy_ind,policy_labor_power,policy_health_insur,policy_free_trade,policy_trans_athletes,policy_abortion,policy_defund_police,policy_gun_rights,policy_marijuana_legal,birthyr,gender,race,hispanic,speakspanish,educ,marstat,employ,faminc_new,child18,pid3,pid7,presvote16post,presvote20post,inputstate,urbanicity2,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime,engaged,year,week,survey
0.6065411666,Independent assigned Republican,50.0,50.0,No,Likely to accept,Unlikely,Important,Very proud,Neither agree nor disagree,,Strongly disagree,0,Disagree,20,Agree,70,Disagree,40,Disagree,30.0,Oppose,,,,,,30.0,0.0,2.,5.,,4. Middle of the road; see the pros and cons of both sides,3.,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1940,Male,White,No,I can not speak Spanish,No HS,Widowed,Retired,"$10,000 - $19,999",No,Independent,Independent,Hillary Clinton,Joe Biden,Florida,Suburban area,Yes,Moderate,Some of the time,Protestant,Once a week,Yes,Somewhat important,A few times a week,2024-01-17 16:00:55,2024-01-17 16:24:02,1,2024,3,70
0.4438342683,,75.0,33.0,Yes,Likely to refuse,Unlikely,Very important,Very proud,Agree,,Strongly disagree,15,Strongly disagree,14,Disagree,15,Strongly disagree,10,Strongly disagree,15.0,Oppose,,,,,,25.0,10.0,2.,4. Middle of the road; see the pros and cons of both sides,,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,,,,4. Middle of the road; see the pros and cons of both sides,,1961,Female,White,No,I can not speak Spanish,4-year,Domestic / civil partnership,Retired,"$100,000 - $119,999",No,Independent,Lean Democrat,Gary Johnson,Joe Biden,Florida,Suburban area,Yes,Moderate,Most of the time,Nothing in particular,Seldom,No,Not at all important,Seldom,2024-01-17 16:02:59,2024-01-17 16:24:46,1,2024,3,70
1.4703010494,,100.0,100.0,Yes,Extremely likely to refuse,Extremely likely,Very important,Extremely proud,Strongly agree,,Strongly agree,100,Strongly agree,100,Strongly agree,100,Neither agree nor disagree,100,Strongly agree,100.0,Strongly oppose,,,,,,100.0,100.0,7. Tax everyone at the same rate,7. Increase U.S. production of natural gas and coal,,1. Implement government health insurance for everyone,7. Allow free trade,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1963,Female,Black,No,I can not speak Spanish,High school graduate,Divorced,Unemployed,"Less than $10,000",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Louisiana,Small town,Yes,Very conservative,Most of the time,Something else,Once a week,Yes,Very important,Several times a day,2024-01-17 15:58:57,2024-01-17 16:25:09,1,2024,3,70
0.9795697942,,13.0,90.0,No,Equally likely to refuse or accept,Extremely unlikely,Very important,Extremely proud,Disagree,Neither,Disagree,70,Strongly disagree,53,Disagree,70,Neither agree nor disagree,69,Agree,70.0,Support,Strongly oppose,,,,,62.0,23.0,4. Middle of the road; see the pros and cons of both sides,7. Increase U.S. production of natural gas and coal,,4. Middle of the road; see the pros and cons of both sides,1. Limit free trade,,,,4. Middle of the road; see the pros and cons of both sides,,1959,Female,White,No,I can not speak Spanish,4-year,Married,Full-time,"$120,000 - $149,999",No,Republican,Strong Republican,Donald Trump,Donald Trump,Washington,Small town,Yes,Conservative,Most of the time,Protestant,Seldom,Yes,Somewhat important,A few times a month,2024-01-17 16:04:52,2024-01-17 16:25:10,1,2024,3,70
0.8765630194,,41.0,70.0,No,Likely to refuse,Unlikely,Very important,Extremely proud,Neither agree nor disagree,Neither,Disagree,70,Strongly disagree,10,Disagree,20,Neither agree nor disagree,80,Disagree,50.0,Oppose,,,,,,80.0,20.0,2.,4. Middle of the road; see the pros and cons of both sides,,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1969,Female,White,No,,4-year,Domestic / civil partnership,Permanently disabled,"$20,000 - $29,999",No,Republican,Strong Republican,Donald Trump,Donald Trump,North Carolina,Suburban area,Yes,Conservative,Most of the time,Protestant,A few times a year,Yes,Very important,Several times a day,2024-01-17 15:53:24,2024-01-17 16:26:53,1,2024,3,70
0.7659356976,,86.0,30.0,No,Likely to refuse,Equally likely to or unlikely,Very important,Very proud,Neither agree nor disagree,,Strongly disagree,75,Disagree,80,Disagree,85,Disagree,90,Strongly disagree,80.0,Oppose,,,,,,80.0,90.0,1. Tax richer people at a higher rate,2.,,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1940,Female,White,No,I can not speak Spanish,High school graduate,Widowed,Retired,"$20,000 - $29,999",No,Independent,Lean Democrat,Hillary Clinton,Joe Biden,California,Smaller city,Yes,Moderate,Most of the time,Nothing in particular,Seldom,No,Very important,Several times a day,2024-01-17 15:57:58,2024-01-17 16:27:20,1,2024,3,70
2.1261572953,,100.0,0.0,Yes,Extremely likely to accept,Extremely unlikely,Very important,Moderately proud,Strongly disagree,,Strongly disagree,3,Strongly agree,99,Strongly agree,84,Strongly disagree,6,Neither agree nor disagree,5.0,Support,Oppose,,,,,97.0,100.0,1. Tax richer people at a higher rate,4. Middle of the road; see the pros and cons of both sides,,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1947,Female,Black,No,I can not speak Spanish,High school graduate,Widowed,Retired,"$30,000 - $39,999",No,Democrat,Strong Democrat,Did not vote for President,Joe Biden,Georgia,Suburban area,Yes,Liberal,Most of the time,Roman Catholic,Never,No,Very important,Several times a day,2024-01-17 15:53:49,2024-01-17 16:27:28,1,2024,3,70
0.6796354358,,100.0,1.0,Yes,Likely to accept,Unlikely,Very important,Extremely proud,Agree,,Disagree,3,Disagree,100,Disagree,100,Strongly disagree,100,Disagree,100.0,Strongly support,Strongly support,Oppose,,,,80.0,90.0,1. Tax richer people at a higher rate,1. Decrease U.S. production of natural gas and coal,,1. Implement government health insurance for everyone,1. Limit free trade,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1964,Male,White,No,I can not speak Spanish,4-year,Divorced,Full-time,"$100,000 - $119,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,California,Small town,Yes,Liberal,Most of the time,Jewish,Seldom,No,Not too important,Never,2024-01-17 16:00:13,2024-01-17 16:28:11,1,2024,3,70
0.8069863691,,0.0,60.0,Yes,Equally likely to refuse or accept,Equally likely to or unlikely,Very important,Very proud,Disagree,MAGA Republican,Disagree,0,Disagree,70,Strongly disagree,80,Strongly disagree,80,Disagree,80.0,Neither support nor oppose,,,,,,80.0,6.0,5.,7. Increase U.S. production of natural gas and coal,,7. Have individuals and private insurance pay medical expenses,3.,,,,6.,,1938,Male,White,No,I can not speak Spanish,Some college,Widowed,Retired,"$80,000 - $99,999",No,Independent,Lean Republican,Donald Trump,Donald Trump,Virginia,Smaller city,Yes,Very conservative,Most of the time,Protestant,Seldom,Yes,Not too important,A few times a month,2024-01-17 16:01:25,2024-01-17 16:28:20,1,2024,3,70
0.7659356976,,80.0,8.0,Yes,Likely to refuse,Unlikely,Very important,Moderately proud,Neither agree nor disagree,,Strongly disagree,10,Strongly disagree,50,Neither agree nor disagree,50,Strongly disagree,50,Disagree,80.0,Oppose,,,,,,60.0,30.0,1. Tax richer people at a higher rate,2.,,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1952,Female,White,No,I can not speak Spanish,High school graduate,Widowed,Retired,"$10,000 - $19,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Washington,Smaller city,Yes,Very liberal,Most of the time,Nothing in particular,Seldom,No,Somewhat important,Once a day,2024-01-17 15:56:26,2024-01-17 16:28:29,1,2024,3,70
1.2797456685,,40.0,90.0,Yes,Likely to refuse,Equally likely to or unlikely,Very important,Very proud,Neither agree nor disagree,Neither,Neither agree nor disagree,60,Strongly disagree,1,Neither agree nor disagree,30,Strongly disagree,2,Neither agree nor disagree,70.0,Neither support nor oppose,,,,,,50.0,30.0,4. Middle of the road; see the pros and cons of both sides,7. Increase U.S. production of natural gas and coal,,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,,,,"7. Do not restrict the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1933,Male,White,No,I can not speak Spanish,High school graduate,Married,Retired,Prefer not to say,No,Republican,Strong Republican,Donald Trump,Donald Trump,California,Small town,Yes,Very conservative,Most of the time,Protestant,Seldom,Yes,Very important,Several times a day,2024-01-17 15:46:30,2024-01-17 16:28:49,1,2024,3,70
0.9133561381,,20.0,83.0,No,Equally likely to refuse or accept,Equally likely to or unlikely,Very important,Very proud,Neither agree nor disagree,Neither,Disagree,80,Disagree,80,Neither agree nor disagree,97,Disagree,75,Neither agree nor disagree,86.0,Neither support nor oppose,,,,,,78.0,26.0,4. Middle of the road; see the pros and cons of both sides,5.,,5.,5.,,,,"7. Do not restrict the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1958,Male,White,No,I can not speak Spanish,High school graduate,Married,Retired,"$40,000 - $49,999",No,Republican,Strong Republican,Donald Trump,Donald Trump,Michigan,Suburban area,Yes,Conservative,Most of the time,Protestant,A few times a year,No,Somewhat important,Once a week,2024-01-17 16:04:50,2024-01-17 16:28:55,1,2024,3,70
0.7793953281,,75.0,30.0,No,Likely to accept,Extremely unlikely,Important,Only a little proud,Disagree,,Strongly disagree,55,Strongly disagree,60,Agree,80,Disagree,50,Strongly disagree,55.0,Neither support nor oppose,,,,,,55.0,40.0,1. Tax richer people at a higher rate,1. Decrease U.S. production of natural gas and coal,,1. Implement government health insurance for everyone,5.,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,2001,Female,White,No,I can not speak Spanish,High school graduate,Never married,Student,"$150,000 - $199,999",No,Democrat,Strong Democrat,Did not vote for President,Did not vote for President,California,Rural area,Yes,Very liberal,Some of the time,Atheist,Never,No,Not at all important,Never,2024-01-17 16:05:49,2024-01-17 16:29:13,1,2024,3,70
1.5444116456,,81.0,60.0,No,Likely to refuse,Equally likely to or unlikely,Very important,Extremely proud,Disagree,,Neither agree nor disagree,31,Disagree,50,Agree,60,Agree,60,Agree,50.0,Neither support nor oppose,,,,,,60.0,40.0,7. Tax everyone at the same rate,7. Increase U.S. production of natural gas and coal,,5.,4. Middle of the road; see the pros and cons of both sides,,,,4. Middle of the road; see the pros and cons of both sides,,1984,Male,Black,No,I speak English primarily but can speak Spanish,No HS,Never married,Part-time,"$30,000 - $39,999",Yes,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Illinois,Big city,Yes,Moderate,Some of the time,Something else,Seldom,Yes,Somewhat important,Several times a day,2024-01-17 16:00:43,2024-01-17 16:30:30,1,2024,3,70
0.6565200758,,80.0,10.0,Yes,Likely to refuse,Unlikely,Very important,Moderately proud,Neither agree nor disagree,,Strongly disagree,40,Strongly disagree,49,Neither agree nor disagree,80,Strongly disagree,70,Strongly disagree,49.0,Support,Strongly oppose,,,,,34.0,16.0,2.,4. Middle of the road; see the pros and cons of both sides,,1. Implement government health insurance for everyone,5.,,,,2.,,1940,Male,White,No,I can not speak Spanish,4-year,Married,Retired,"$80,000 - $99,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Colorado,Rural area,Yes,Very liberal,Most of the time,Atheist,Never,No,Not at all important,Never,2024-01-17 16:05:15,2024-01-17 16:31:22,1,2024,3,70
0.5103140405,Independent assigned Republican,30.0,1.0,Yes,Equally likely to refuse or accept,Unlikely,Unimportant,Moderately proud,Disagree,,Strongly disagree,20,Strongly disagree,15,Disagree,70,Strongly disagree,20,Strongly disagree,10.0,Oppose,,,,,,20.0,0.0,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,,3.,6.,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1962,Male,White,Yes,I can not speak Spanish,Post-grad,Married,Full-time,"$150,000 - $199,999",No,Independent,Independent,Hillary Clinton,Joe Biden,Indiana,Suburban area,Yes,Moderate,Hardly at all,Agnostic,Never,No,Not at all important,Never,2024-01-17 15:52:36,2024-01-17 16:31:30,1,2024,3,70
0.7293181113,,82.0,14.0,No,Equally likely to refuse or accept,Likely,Very important,Extremely proud,Agree,,Disagree,5,Disagree,3,Agree,12,Disagree,16,Agree,16.0,Neither support nor oppose,,,,,,74.0,75.0,2.,5.,,1. Implement government health insurance for everyone,5.,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1964,Male,White,No,I can not speak Spanish,High school graduate,Married,Full-time,"$50,000 - $59,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Illinois,Suburban area,Yes,Moderate,Some of the time,Roman Catholic,A few times a year,No,Somewhat important,Several times a day,2024-01-17 15:57:40,2024-01-17 16:32:09,1,2024,3,70
0.6760397601,,90.0,14.0,No,Likely to refuse,Equally likely to or unlikely,Very important,Very proud,Agree,,Disagree,30,Strongly disagree,30,Neither agree nor disagree,30,Neither agree nor disagree,40,Disagree,30.0,Oppose,,,,,,30.0,30.0,1. Tax richer people at a higher rate,2.,,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1941,Female,White,No,I can not speak Spanish,Post-grad,Married,Full-time,"$250,000 - $349,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Pennsylvania,Suburban area,Yes,Very liberal,Most of the time,Nothing in particular,Seldom,No,Not too important,Seldom,2024-01-17 16:02:35,2024-01-17 16:32:52,1,2024,3,70
0.5742453921,,100.0,1.0,No,Extremely likely to accept,Unlikely,Important,Very proud,Strongly disagree,,Strongly agree,6,Neither agree nor disagree,55,Strongly agree,89,Strongly disagree,7,Strongly agree,100.0,Neither support nor oppose,,,,,,100.0,91.0,1. Tax richer people at a higher rate,4. Middle of the road; see the pros and cons of both sides,,1. Implement government health insurance for everyone,1. Limit free trade,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1959,Female,Hispanic,Yes,I speak both Spanish and English equally,Some college,Never married,Retired,"$20,000 - $29,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Florida,Smaller city,Yes,Moderate,Most of the time,Something else,A few times a year,No,Very important,Once a day,2024-01-17 15:55:18,2024-01-17 16:35:09,1,2024,3,70
1.2797456685,,0.0,79.0,No,Likely to accept,Unlikely,Very important,Extremely proud,Neither agree nor disagree,Neither,Strongly disagree,80,Disagree,55,Disagree,95,Agree,90,Neither agree nor disagree,90.0,Support,Oppose,,,,,70.0,25.0,4. Middle of the road; see the pros and cons of both sides,7. Increase U.S. production of natural gas and coal,,5.,3.,,,,"7. Do not restrict the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1947,Male,White,No,I can not speak Spanish,High school graduate,Divorced,Retired,"$30,000 - $39,999",No,Other,Lean Republican,Donald Trump,Donald Trump,Pennsylvania,Small town,Yes,Conservative,Most of the time,Nothing in particular,Seldom,Yes,Not too important,Once a day,2024-01-17 15:54:55,2024-01-17 16:36:03,1,2024,3,70
1.1128941798,Independent assigned Republican,21.0,14.0,Yes,Likely to refuse,Unlikely,Very important,Only a little proud,Neither agree nor disagree,,Strongly disagree,6,Strongly disagree,1,Strongly disagree,11,Strongly disagree,10,Strongly disagree,2.0,Oppose,,,,,,1.0,1.0,1. Tax richer people at a higher rate,4. Middle of the road; see the pros and cons of both sides,,3.,4. Middle of the road; see the pros and cons of both sides,,,,3.,,2001,Female,White,No,I can not speak Spanish,4-year,Never married,Full-time,"$80,000 - $99,999",No,Independent,Independent,Did not vote for President,Joe Biden,Missouri,Rural area,Yes,Not sure,Most of the time,Roman Catholic,A few times a year,No,Very important,Several times a day,2024-01-17 16:01:05,2024-01-17 16:37:02,1,2024,3,70
0.6689243711,,10.0,40.0,Yes,Equally likely to refuse or accept,Extremely unlikely,Very important,Moderately proud,Disagree,Never Trumper,Strongly disagree,90,Disagree,90,Strongly disagree,90,Disagree,90,Disagree,90.0,Support,Oppose,,,,,70.0,50.0,7. Tax everyone at the same rate,7. Increase U.S. production of natural gas and coal,,6.,6.,,,,6.,,1981,Male,White,No,I can not speak Spanish,Post-grad,Married,Full-time,"$80,000 - $99,999",Yes,Republican,Not very strong Republican,Other,Donald Trump,Michigan,Rural area,Yes,Very conservative,Most of the time,Protestant,More than once a week,Yes,Very important,Several times a day,2024-01-17 15:56:11,2024-01-17 16:37:27,1,2024,3,70
0.8749325638,,5.0,74.0,No,Equally likely to refuse or accept,Extremely unlikely,Very important,Only a little proud,Strongly disagree,Neither,Strongly disagree,100,Strongly disagree,100,Strongly disagree,90,Strongly disagree,100,Strongly disagree,100.0,Strongly support,Strongly oppose,,,,,54.0,38.0,7. Tax everyone at the same rate,7. Increase U.S. production of natural gas and coal,,7. Have individuals and private insurance pay medical expenses,6.,,,,6.,,1940,Male,White,No,I can not speak Spanish,4-year,Married,Retired,"$250,000 - $349,999",No,Republican,Not very strong Republican,Donald Trump,Donald Trump,North Carolina,Suburban area,Yes,Very conservative,Most of the time,Protestant,Seldom,No,Not too important,Several times a day,2024-01-17 15:57:46,2024-01-17 16:38:04,1,2024,3,70
0.8919790468,,80.0,20.0,Yes,Likely to accept,Equally likely to or unlikely,Very important,Only a little proud,Neither agree nor disagree,,Disagree,70,Neither agree nor disagree,90,Agree,100,Disagree,90,Strongly disagree,80.0,Oppose,,,,,,70.0,70.0,1. Tax richer people at a higher rate,3.,,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1948,Female,White,No,I can not speak Spanish,Post-grad,Married,Retired,"$60,000 - $69,999",No,Independent,Lean Democrat,Hillary Clinton,Joe Biden,Georgia,Rural area,Yes,Moderate,Some of the time,Something else,Never,No,Somewhat important,Several times a day,2024-01-17 16:02:50,2024-01-17 16:38:21,1,2024,3,70
0.4849129078,,9.0,95.0,No,Likely to accept,Unlikely,Important,Very proud,Neither agree nor disagree,MAGA Republican,Neither agree nor disagree,34,Disagree,75,Neither agree nor disagree,78,Agree,90,Disagree,81.0,Neither support nor oppose,,,,,,41.0,19.0,4. Middle of the road; see the pros and cons of both sides,7. Increase U.S. production of natural gas and coal,,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1985,Male,White,Yes,I can not speak Spanish,Post-grad,Married,Other,"$80,000 - $99,999",Yes,Republican,Strong Republican,Donald Trump,Did not vote for President,Texas,Big city,Yes,Conservative,Some of the time,Roman Catholic,Once a week,Yes,Very important,Once a day,2024-01-17 15:46:11,2024-01-17 16:40:13,1,2024,3,70
0.4040606618,,70.0,5.0,No,Likely to refuse,Unlikely,Very important,Only a little proud,Disagree,,Neither agree nor disagree,79,Strongly disagree,83,Neither agree nor disagree,85,Neither agree nor disagree,96,Disagree,74.0,Strongly support,Support,Strongly oppose,,,,46.0,25.0,1. Tax richer people at a higher rate,2.,,1. Implement government health insurance for everyone,2.,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1989,Male,White,No,,Post-grad,Domestic / civil partnership,Full-time,"$120,000 - $149,999",No,Other,Lean Democrat,Hillary Clinton,Joe Biden,Indiana,Smaller city,Yes,Very liberal,Most of the time,Atheist,Never,No,Not at all important,Never,2024-01-17 15:56:47,2024-01-17 16:41:09,1,2024,3,70
0.6760397601,,81.0,19.0,No,Equally likely to refuse or accept,Unlikely,Very important,Moderately proud,Neither agree nor disagree,,Disagree,51,Disagree,90,Neither agree nor disagree,53,Neither agree nor disagree,82,Disagree,89.0,Neither support nor oppose,,,,,,92.0,51.0,2.,2.,,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1941,Female,White,No,I can not speak Spanish,Post-grad,Divorced,Retired,Prefer not to say,No,Other,Lean Democrat,Hillary Clinton,Joe Biden,California,Rural area,Yes,Moderate,Most of the time,Roman Catholic,Seldom,No,Somewhat important,Several times a day,2024-01-17 15:54:39,2024-01-17 16:42:11,1,2024,3,70
1.0177451161,,91.0,51.0,No,Likely to refuse,Extremely likely,Important,Moderately proud,Neither agree nor disagree,,Disagree,9,Disagree,49,Neither agree nor disagree,4,Agree,50,Agree,45.0,Neither support nor oppose,,,,,,50.0,43.0,1. Tax richer people at a higher rate,4. Middle of the road; see the pros and cons of both sides,,1. Implement government health insurance for everyone,1. Limit free trade,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1956,Male,Black,No,I can not speak Spanish,Some college,Divorced,Retired,"$10,000 - $19,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Illinois,Big city,Yes,Liberal,Some of the time,Something else,Seldom,No,Very important,A few times a month,2024-01-17 16:03:25,2024-01-17 16:43:15,1,2024,3,70
0.9171851644,,100.0,100.0,No,Equally likely to refuse or accept,Equally likely to or unlikely,Very important,Extremely proud,Strongly agree,,Neither agree nor disagree,50,Neither agree nor disagree,50,Neither agree nor disagree,50,Neither agree nor disagree,50,Neither agree nor disagree,50.0,Neither support nor oppose,,,,,,0.0,0.0,1. Tax richer people at a higher rate,6.,,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,2000,Female,White,No,I can not speak Spanish,4-year,Never married,Student,Prefer not to say,No,Democrat,Strong Democrat,Did not vote for President,Did not vote for President,New York,Rural area,No,Not sure,Don't know,Muslim,Don't know,No,Very important,Several times a day,2024-01-17 16:04:16,2024-01-17 16:43:20,1,2024,3,70
0.9033147301,,20.0,90.0,No,Equally likely to refuse or accept,Unlikely,Very important,Extremely proud,Neither agree nor disagree,MAGA Republican,Disagree,90,Disagree,89,Neither agree nor disagree,92,Disagree,91,Disagree,91.0,Neither support nor oppose,,,,,,90.0,90.0,7. Tax everyone at the same rate,7. Increase U.S. production of natural gas and coal,,7. Have individuals and private insurance pay medical expenses,7. Allow free trade,,,,6.,,1949,Male,White,No,I can not speak Spanish,High school graduate,Married,Retired,Prefer not to say,No,Republican,Strong Republican,Donald Trump,Donald Trump,Georgia,Suburban area,Yes,Very conservative,Most of the time,Roman Catholic,A few times a year,No,Somewhat important,Once a day,2024-01-17 15:48:32,2024-01-17 16:43:32,1,2024,3,70
0.4112404134,Independent assigned Republican,0.0,30.0,No,Equally likely to refuse or accept,Extremely unlikely,Very important,Moderately proud,Disagree,,Disagree,90,Disagree,90,Neither agree nor disagree,90,Strongly disagree,90,Disagree,90.0,Support,Oppose,,,,,90.0,85.0,4. Middle of the road; see the pros and cons of both sides,6.,,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,,,,6.,,1969,Male,White,No,I can not speak Spanish,Some college,Never married,Full-time,Prefer not to say,No,Independent,Independent,Gary Johnson,Jo Jorgensen,California,Big city,Yes,Moderate,Most of the time,Nothing in particular,Seldom,No,Not too important,Seldom,2024-01-17 15:55:52,2024-01-17 16:43:47,1,2024,3,70
1.2583605589,,60.0,40.0,Yes,Likely to accept,Extremely unlikely,Very important,Very proud,Disagree,,Disagree,40,Strongly disagree,33,Strongly disagree,60,Strongly disagree,100,Strongly disagree,33.0,Neither support nor oppose,,,,,,35.0,35.0,1. Tax richer people at a higher rate,5.,,2.,2.,,,,3.,,1995,Male,White,No,,4-year,Married,Full-time,"$150,000 - $199,999",Yes,Democrat,Not very strong Democrat,Hillary Clinton,Joe Biden,Indiana,Big city,Yes,Moderate,Most of the time,Nothing in particular,Seldom,No,Not too important,A few times a month,2024-01-17 16:01:01,2024-01-17 16:45:53,1,2024,3,70
1.1358936111,,30.0,69.0,No,Likely to accept,Unlikely,Very important,Extremely proud,Disagree,Neither,Neither agree nor disagree,79,Disagree,91,Disagree,94,Disagree,88,Neither agree nor disagree,81.0,Strongly support,Oppose,,,,,50.0,21.0,1. Tax richer people at a higher rate,4. Middle of the road; see the pros and cons of both sides,,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,,,,3.,,1993,Female,Hispanic,Yes,I speak both Spanish and English equally,Some college,Married,Full-time,"$80,000 - $99,999",Yes,Republican,Not very strong Republican,Hillary Clinton,Joe Biden,California,Big city,Yes,Moderate,Some of the time,Roman Catholic,Never,No,Somewhat important,Once a day,2024-01-17 16:07:08,2024-01-17 16:52:06,1,2024,3,70
1.0861650109,,1.0,81.0,No,Likely to accept,Unlikely,Very important,Extremely proud,Neither agree nor disagree,MAGA Republican,Strongly disagree,51,Disagree,79,Disagree,70,Strongly disagree,89,Neither agree nor disagree,81.0,Oppose,,,,,,50.0,40.0,4. Middle of the road; see the pros and cons of both sides,7. Increase U.S. production of natural gas and coal,,5.,1. Limit free trade,,,,6.,,1963,Male,White,No,I can not speak Spanish,High school graduate,Married,Full-time,"$80,000 - $99,999",No,Republican,Strong Republican,Donald Trump,Donald Trump,Georgia,Small town,Yes,Conservative,Most of the time,Jewish,Seldom,No,Not too important,Several times a day,2024-01-17 15:52:05,2024-01-17 16:55:37,1,2024,3,70
0.9777477404,Independent assigned Republican,10.0,51.0,No,Likely to accept,Unlikely,Very important,Extremely proud,Strongly disagree,,Disagree,100,Neither agree nor disagree,100,Disagree,100,Neither agree nor disagree,100,Disagree,100.0,Oppose,,,,,,91.0,90.0,7. Tax everyone at the same rate,7. Increase U.S. production of natural gas and coal,,7. Have individuals and private insurance pay medical expenses,4. Middle of the road; see the pros and cons of both sides,,,,"7. Do not restrict the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1941,Male,White,No,I can not speak Spanish,4-year,Married,Retired,"$70,000 - $79,999",No,Independent,Independent,Donald Trump,Donald Trump,Pennsylvania,Suburban area,Yes,Conservative,Most of the time,Roman Catholic,A few times a year,No,Somewhat important,Once a day,2024-01-17 16:05:06,2024-01-17 16:58:08,1,2024,3,70
0.5331249214,,90.0,5.0,No,Likely to accept,Likely,Very important,Extremely proud,Agree,,Neither agree nor disagree,63,Agree,59,Agree,66,Agree,65,Agree,39.0,Support,Oppose,,,,,3.0,56.0,1. Tax richer people at a higher rate,6.,,5.,2.,,,,5.,,1982,Male,White,No,I can not speak Spanish,Post-grad,Married,Full-time,"$100,000 - $119,999",Yes,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Tennessee,Suburban area,Yes,Conservative,Most of the time,Roman Catholic,Once or twice a month,Yes,Somewhat important,A few times a month,2024-01-17 15:47:19,2024-01-17 16:59:22,1,2024,3,70
